,carat,cut,color,clarity,depth,table,x,y,z,volume,price_predicted
298,1.51,4,6,3,62.9,62.0,7.31,7.21,4.57,240.862307,11494.663391236641
299,0.26,3,7,6,59.1,59.0,4.21,4.28,2.51,45.227188000000005,626.4370991006914
300,1.01,4,7,3,59.8,54.0,6.6,6.5,3.93,168.597,5594.951442277381
301,0.42,3,7,3,60.2,57.0,4.85,4.89,2.93,69.489345,1005.5951263810994
302,1.03,4,3,1,62.9,59.0,6.41,6.3,4.0,161.532,2610.615533904607
303,1.57,5,2,2,62.6,58.0,7.38,7.41,4.63,253.195254,7563.41198389197
304,1.01,3,4,5,63.1,55.0,6.34,6.37,4.01,161.947058,5733.191760170412
305,2.51,4,1,2,59.3,58.0,8.87,8.83,5.25,411.19102499999997,13800.340482116972
306,0.7,3,7,3,63.2,55.0,5.62,5.65,3.56,113.04068000000001,2611.164440107458
307,0.95,5,4,4,61.6,56.0,6.34,6.3,3.89,155.37438,4925.4775498620365
308,0.32,5,6,2,62.7,55.0,4.39,4.42,2.76,53.554487999999985,524.407927485408
309,1.25,4,1,2,62.3,59.0,6.82,6.86,4.26,199.30495200000001,3923.098538514009
310,2.26,4,2,2,62.0,58.0,8.4,8.37,5.2,365.60159999999996,14091.3920054217
311,0.28,5,4,8,60.9,57.0,4.24,4.27,2.59,46.89143199999999,707.4802218210087
312,1.52,5,2,3,61.4,57.0,7.4,7.43,4.55,250.16809999999998,8783.273535042053
313,0.4,2,7,5,56.3,59.0,4.94,4.97,2.79,68.499522,1154.462774249401
314,1.7,3,5,2,63.4,57.0,7.54,7.57,4.79,273.402662,10745.682556032578
315,2.01,2,1,2,63.4,59.0,7.95,7.99,5.05,320.778525,8897.940271274198
316,0.3,5,7,4,62.2,54.0,4.31,4.28,2.67,49.252956,657.493492257449
317,0.55,3,6,4,61.6,60.0,5.23,5.27,3.23,89.025583,1826.2377687770536
318,0.33,4,6,7,59.7,58.0,4.52,4.49,2.69,54.593011999999995,955.5455323845672
319,1.16,5,4,6,62.0,56.0,6.75,6.71,4.17,188.869725,8762.980302224283
320,1.51,3,1,3,62.9,59.0,7.25,7.29,4.57,241.53592500000002,6687.876583626989
321,0.29,5,5,5,61.6,56.0,4.26,4.31,2.64,48.471984,639.7900480938275
322,0.7,3,6,5,63.4,57.0,5.63,5.67,3.58,114.281118,3274.626541585017
323,0.39,4,3,2,61.2,58.0,4.51,6.02,4.44,120.546888,1187.3015782262453
324,0.52,5,6,4,61.2,56.0,5.2,5.16,3.17,85.05744,1715.5211634160376
325,2.17,4,3,3,59.9,61.0,8.39,8.38,5.02,352.94716400000004,18081.7281939036
326,1.37,5,3,5,63.8,56.0,7.01,6.98,4.46,218.226908,10004.082065917672
327,0.3,3,5,7,61.0,57.0,4.33,4.36,2.65,50.02882,758.6603401768098
328,1.06,4,7,2,61.6,61.0,6.59,6.53,4.04,173.852108,5161.775872070774
329,0.32,5,6,7,60.9,57.0,4.42,4.45,2.7,53.106300000000005,930.2002211216317
330,0.32,4,4,4,61.0,59.0,4.42,4.46,2.71,53.422772,635.1179884133433
331,0.2,4,7,4,61.7,60.0,3.77,3.72,2.31,32.396364,324.67673037750336
332,0.7,5,3,4,61.1,57.0,5.71,5.74,3.5,114.7139,2504.4783238989767
333,0.53,5,6,5,61.5,57.0,5.22,5.25,3.22,88.2441,2033.0243352483703
334,0.71,5,2,7,62.4,55.0,5.69,5.76,3.57,117.00460799999999,3025.1735888074404
335,1.16,5,4,7,61.9,55.0,6.75,6.78,4.19,191.75535000000002,9531.236491658952
336,1.01,4,6,3,59.2,60.0,6.56,6.51,3.87,165.270672,5322.270312209012
337,0.4,5,4,6,62.6,53.0,4.72,4.77,2.97,66.867768,1166.3618017078177
338,1.51,2,5,2,62.9,55.0,7.22,7.28,4.56,239.68089599999996,8064.953819596815
339,1.04,3,2,2,61.6,58.0,6.47,6.58,4.02,171.141852,3353.6718034236383
340,0.37,5,2,3,60.7,60.0,4.6,4.62,2.8,59.505599999999994,577.687230608575
341,0.37,4,5,4,60.5,59.0,4.62,4.67,2.81,60.62687400000001,851.6521944886979
342,0.64,2,3,5,61.8,60.3,5.47,5.53,3.4,102.84693999999999,2137.234410589802
343,2.01,3,2,3,60.8,60.0,8.12,8.15,4.95,327.5811,13795.456228784808
344,1.29,5,4,4,62.5,57.0,6.89,6.92,4.35,207.40277999999995,8676.331386432985
345,1.01,3,4,6,63.4,55.0,6.41,6.34,4.04,164.183176,6442.60941551131
346,2.01,4,3,3,62.7,59.0,8.08,8.03,5.05,327.65611999999993,16023.91016580036
347,0.51,3,1,3,63.3,56.0,5.12,5.02,3.21,82.50470399999999,845.8784331374671
348,0.53,3,6,4,63.5,59.0,5.17,5.13,3.27,86.727267,1763.3882269732226
349,1.01,3,4,4,63.0,56.0,6.35,6.41,4.02,163.62806999999998,5244.558042093976
350,0.31,4,6,7,62.0,59.0,4.34,4.3,2.68,50.01416,852.1671242479896
351,0.36,5,4,7,60.0,56.0,4.66,4.69,2.81,61.41367400000001,1050.7026990087738
352,0.31,4,3,5,61.4,61.0,4.36,4.33,2.67,50.406396,605.9404516446625
353,0.77,4,4,6,60.8,59.0,5.96,5.92,3.61,127.37235199999999,3981.2388607006833
354,1.5,4,3,3,61.0,60.0,7.33,7.27,4.45,237.136495,9044.029890816737
355,0.45,3,6,2,63.2,54.0,4.94,4.82,3.09,73.57537200000002,912.7641030743754
356,0.57,5,5,2,62.2,53.0,5.34,5.4,3.34,96.31224,1446.4998222575698
357,1.01,2,2,2,61.8,62.0,6.28,6.35,3.9,155.5242,2832.5552043231446
358,0.71,1,4,2,65.6,61.0,5.46,5.37,3.55,104.08671,1584.9054776313021
359,0.72,5,3,2,61.8,55.0,5.79,5.76,3.57,119.06092799999999,1930.6400373002123
360,0.55,5,3,8,61.9,56.0,5.26,5.34,3.26,91.56818399999999,2247.7408992271075
361,1.01,2,5,3,63.5,59.0,6.3,6.39,4.03,162.23571,4708.820760873277
362,0.32,4,3,5,61.6,59.0,4.37,4.39,2.7,51.797610000000006,630.9348428790428
363,0.94,4,6,2,62.4,58.0,6.33,6.26,3.93,155.72939399999998,3947.6975813113604
364,1.13,5,5,5,60.9,57.0,6.73,6.76,4.11,186.983628,8249.692504607976
365,0.6,2,6,5,58.1,63.0,5.53,5.63,3.24,100.87383600000001,2391.2125860038395
366,1.01,5,7,3,61.2,57.0,6.44,6.47,3.95,164.58386000000002,5602.736220273221
367,0.52,3,2,6,61.9,56.0,5.16,5.18,3.2,85.53216,1479.60525493553
368,0.3,5,3,8,62.2,54.0,4.34,4.37,2.71,51.397318000000006,759.7015804450815
369,0.42,4,4,3,61.7,58.0,4.8,4.76,2.95,67.4016,868.2691893420479
370,0.33,5,4,8,61.7,55.0,4.45,4.47,2.75,54.701625,934.372639421789
371,0.33,4,3,8,61.7,59.0,4.45,4.43,2.74,54.014990000000004,849.0394187781908
372,0.52,4,4,6,61.2,59.0,5.14,5.16,3.15,83.54556,1792.929896153788
373,1.07,5,4,8,61.5,57.0,6.59,6.54,4.04,174.11834399999998,8593.473508365374
374,0.43,4,4,7,60.9,58.0,4.88,4.91,2.98,71.403184,1403.5639279064058
375,0.51,5,6,5,60.9,56.0,5.16,5.22,3.16,85.11523199999999,1873.402003403497
376,0.3,4,3,6,61.0,61.0,4.32,4.3,2.63,48.85488,621.7042115833549
377,0.31,5,6,5,61.8,56.0,4.33,4.34,2.68,50.363096000000006,733.3517996463278
378,0.4,5,2,5,61.2,56.0,4.76,4.82,2.93,67.22357600000001,888.0198547125905
379,0.7,4,7,3,58.8,59.0,5.86,5.84,3.44,117.725056,2800.0282991849026
380,1.2,5,1,2,62.5,57.0,6.8,6.74,4.23,193.86936000000003,3770.1893595774204
381,0.33,4,3,5,61.5,58.0,4.39,4.46,2.72,53.255968,658.2777501954657
382,0.74,2,3,4,57.5,57.0,5.94,6.01,3.44,122.80593600000002,2540.57054424604
383,0.42,5,5,7,62.0,55.0,4.8,4.84,2.99,69.46368,1444.8446453966972
384,0.41,5,4,5,61.6,57.0,4.77,4.74,2.93,66.246714,1083.2527553975801
385,0.39,5,5,5,62.3,57.0,4.65,4.69,2.91,63.46273500000001,1064.5052265304896
386,1.5,3,3,3,62.9,57.0,7.24,7.28,4.57,240.87190400000003,8921.398474387937
387,0.33,5,6,4,61.5,55.0,4.47,4.5,2.76,55.51739999999999,764.6655286001082
388,1.0,5,4,2,62.8,57.0,6.37,6.31,3.98,159.97490599999998,3848.6521457752756
389,1.23,4,4,4,61.6,58.0,6.91,6.85,4.24,200.69404,8011.1625154471785
390,0.71,5,4,6,61.5,57.0,5.73,5.75,3.53,116.30467500000002,3393.7922136896686
391,0.5,4,4,3,62.2,60.0,5.07,5.03,3.14,80.07659400000001,1214.9462270418458
392,0.36,5,6,6,61.9,55.0,4.57,4.61,2.84,59.832268000000006,1071.654750172459
393,0.34,5,5,7,61.7,55.0,4.51,4.5,2.78,56.42009999999999,987.5384205217831
394,0.72,5,6,2,62.3,54.0,5.75,5.78,3.59,119.31365,2338.1189389495844
395,1.24,5,3,2,59.5,61.0,6.98,7.03,4.17,204.619398,5563.341406486849
396,0.43,4,5,7,60.3,58.0,4.88,4.91,2.95,70.68436,1463.9961204258436
397,0.9,4,2,4,61.8,59.0,6.15,6.21,3.82,145.89153000000002,3564.3409019117876
398,1.11,4,7,1,61.9,58.0,6.63,6.66,4.11,181.48033800000002,3973.7404802197702
399,0.52,3,6,4,62.3,57.0,5.1,5.17,3.2,84.3744,1632.3325411847686
400,1.05,3,6,3,62.2,56.0,6.49,6.56,4.06,172.85206399999998,5611.433495865744
401,0.4,5,7,6,61.3,56.0,4.78,4.75,2.92,66.29860000000001,1355.3556584908772
402,0.31,5,5,4,62.3,57.0,4.34,4.3,2.69,50.200779999999995,633.3832052049382
403,0.43,5,5,8,62.0,56.0,4.87,4.84,3.01,70.94810799999999,1618.700934164185
404,0.54,5,6,5,62.0,56.0,5.26,5.23,3.25,89.40685,2099.824122524014
405,0.65,4,7,6,59.9,58.0,5.69,5.63,3.39,108.597633,3360.9588841953514
406,0.71,2,2,6,63.6,57.0,5.69,5.66,3.61,116.26149400000001,2636.465779456367
407,0.31,2,5,4,63.9,56.0,4.29,4.32,2.75,50.9652,600.3915988598347
408,0.51,3,6,4,61.3,60.0,5.11,5.16,3.15,83.05794,1589.3119287496643
409,0.6,5,3,2,61.7,54.0,5.44,5.48,3.37,100.46374400000002,1368.4215986272063
410,0.52,5,4,3,62.6,56.0,5.16,5.13,3.22,85.23597600000001,1358.8116266573008
411,1.54,5,1,4,61.9,57.0,7.39,7.5,4.6,254.95499999999996,8564.34496364881
412,0.3,5,6,6,61.7,55.0,4.31,4.28,2.65,48.88402,755.461742921398
413,0.7,3,6,4,61.2,59.0,5.69,5.72,3.49,113.588332,2888.993587296629
414,0.9,5,6,4,62.1,57.0,6.15,6.18,3.83,145.56681,4895.0342949801925
415,1.01,3,7,3,62.9,59.0,6.39,6.43,4.03,165.583431,5518.654775813861
416,1.56,5,5,3,61.2,57.0,7.52,7.48,4.59,258.185664,12019.02339525568
417,0.31,5,5,3,62.3,56.0,4.32,4.35,2.7,50.7384,554.7893610985282
418,0.39,5,4,3,61.4,55.0,4.7,4.74,2.9,64.6062,789.042267268926
419,1.03,4,7,2,62.5,54.0,6.5,6.42,4.04,168.58919999999998,4751.195651016098
420,0.7,5,6,4,61.4,57.0,5.76,5.8,3.55,118.5984,3194.9915041460777
421,1.05,4,2,1,61.8,56.0,6.53,6.48,4.02,170.103888,2473.8763750414746
422,0.53,5,5,4,61.3,55.0,5.22,5.25,3.21,87.97004999999999,1711.0523338731982
423,1.0,4,5,4,60.7,58.0,6.45,6.36,3.89,159.57558000000003,5502.093323369513
424,0.53,4,3,3,59.4,60.0,5.26,5.24,3.12,85.99468800000001,1239.8746760415959
425,1.0,2,3,2,63.9,55.0,6.41,6.34,4.07,165.40235800000002,3440.793624015401
426,2.02,5,3,2,62.7,57.0,8.05,8.0,5.03,323.932,13207.927064958973
427,1.08,3,4,2,63.2,57.0,6.54,6.5,4.12,175.1412,4361.137752652794
428,0.77,5,5,3,61.5,56.0,5.89,5.95,3.64,127.56562,3069.546629794762
429,0.33,4,3,4,60.4,60.0,4.52,4.48,2.72,55.07891200000001,621.616258398746
430,0.41,5,5,4,60.0,56.0,4.82,4.88,2.91,68.447856,1055.5116561612097
431,0.3,5,5,4,62.1,55.0,4.26,4.31,2.66,48.839195999999994,591.1190972477783
432,1.01,2,6,2,61.4,64.0,6.29,6.42,3.9,157.48901999999998,3919.4724719986075
433,0.74,4,6,4,62.7,58.0,5.77,5.72,3.6,118.81584,3298.229573161315
434,0.55,3,6,3,64.2,55.0,5.18,5.2,3.33,89.69688000000001,1617.4795803573
435,0.51,5,6,5,62.0,57.0,5.11,5.15,3.18,83.68647000000001,1859.571360093213
436,1.0,3,4,6,62.3,58.0,6.39,6.45,4.0,164.862,6421.924049871448
437,0.55,3,6,6,60.8,55.0,5.26,5.33,3.22,90.275276,2184.9539522545633
438,2.0,5,3,4,62.4,55.0,8.03,7.94,4.99,318.153418,17693.68333940374
439,0.32,5,6,4,60.2,57.0,4.51,4.46,2.7,54.30942,733.1231706510563
440,0.31,4,7,3,62.1,58.0,4.33,4.3,2.68,49.898920000000004,590.7325286054493
441,0.34,4,5,4,60.7,60.0,4.5,4.46,2.72,54.5904,720.4237654964938
442,0.32,5,4,5,61.9,55.0,4.43,4.39,2.73,53.092220999999995,712.6464697461432
443,0.7,3,2,2,58.8,60.0,5.8,5.83,3.42,115.64388,1549.139879600448
444,0.31,4,6,5,61.9,58.0,4.31,4.32,2.67,49.713263999999995,714.3852442985103
445,0.73,4,5,2,59.5,62.0,5.89,5.84,3.49,120.047624,2253.576146025911
446,1.3,4,5,5,62.5,58.0,6.97,6.94,4.35,210.41733,10453.058894715261
447,0.32,5,4,8,62.9,55.0,4.41,4.37,2.76,53.189892,903.4042110630021
448,2.01,5,3,4,63.0,55.0,8.03,7.97,5.04,322.555464,18085.20068243612
449,0.5,5,3,3,61.9,56.0,5.08,5.13,3.16,82.350864,1157.9947425841863
450,0.52,3,4,3,63.3,57.0,5.11,5.08,3.22,83.58733600000002,1278.5424715632917
451,0.73,5,4,3,62.1,54.0,5.81,5.76,3.59,120.14150399999998,2585.5673760540676
452,1.0,4,3,4,59.7,59.0,6.57,6.52,3.91,167.490324,5101.676089361987
453,0.53,5,4,5,61.5,57.0,5.26,5.21,3.22,88.242812,1826.7787282394652
454,0.34,5,6,3,62.9,56.0,4.48,4.45,2.81,56.02016000000001,701.6039781393234
455,0.54,5,3,3,61.0,56.0,5.24,5.28,3.21,88.811712,1325.9095236417352
456,0.73,4,7,4,60.9,59.0,5.82,5.77,3.53,118.542342,3369.069635599794
457,0.5,5,1,4,62.5,53.0,5.09,5.12,3.19,83.133952,984.7355690424166
458,0.33,3,4,3,63.2,57.0,4.44,4.39,2.79,54.381564000000004,573.3755379763822
459,2.09,2,2,3,57.9,63.0,8.37,8.46,4.87,344.845674,14455.454032748767
460,0.55,5,6,5,61.9,55.0,5.3,5.24,3.25,90.259,2143.1489836291485
461,1.01,5,6,4,61.3,57.0,6.49,6.46,3.97,166.44383800000003,6286.37926886594
462,1.26,5,4,7,62.1,57.0,7.01,6.91,4.32,209.256912,11480.94198383492
463,0.5,3,6,3,63.3,59.0,5.03,4.99,3.17,79.566049,1322.603066342257
464,0.4,4,5,4,62.1,58.0,4.71,4.76,2.94,65.913624,1001.9426680517513
465,0.61,5,6,4,61.4,56.0,5.47,5.51,3.37,101.57078899999999,2377.800275880341
466,0.41,5,5,6,61.7,57.0,4.8,4.73,2.94,66.74976,1275.0894535803998
467,0.5,5,4,4,61.6,55.0,5.11,5.14,3.16,82.998664,1444.1308114389224
468,1.11,4,6,4,62.2,58.0,6.61,6.64,4.12,180.828448,7328.468954376686
469,1.22,5,5,4,62.6,56.0,6.8,6.78,4.25,195.942,8328.5421094388
470,0.33,5,5,5,61.2,56.0,4.46,4.49,2.74,54.86959600000001,796.9138634677295
471,1.51,2,3,3,62.2,61.0,7.25,7.32,4.53,240.4071,8709.573295879243
472,0.71,4,5,3,60.4,58.0,5.8,5.83,3.51,118.68714,2610.6428851498545
473,0.23,5,5,6,60.3,57.0,3.99,4.03,2.42,38.912874,469.5938051481186
474,0.6,4,6,2,62.0,59.0,5.41,5.37,3.34,97.03267799999999,1597.0256119332819
475,0.55,2,2,6,61.0,61.0,5.32,5.36,3.26,92.959552,1670.1186865034729
476,0.91,5,5,3,60.2,57.0,6.29,6.34,3.8,151.53868,4264.217236386827
477,1.2,3,6,3,61.8,56.0,6.75,6.82,4.19,192.88665000000003,6998.732602239173
478,0.54,5,3,2,61.2,56.0,5.27,5.24,3.21,88.643508,1099.6174622679885
479,1.09,2,5,3,61.0,64.0,6.58,6.63,4.03,175.810362,5517.9697962751325
480,0.49,4,3,2,59.9,59.0,5.17,5.12,3.08,81.52883200000001,916.1772993483655
481,0.35,5,4,7,61.7,55.0,4.54,4.57,2.81,58.30131800000001,980.3746735015344
482,1.28,4,4,6,62.1,58.0,6.96,6.91,4.31,207.283416,10393.99315659619
483,0.39,5,2,8,62.3,54.0,4.69,4.71,2.93,64.72340700000001,1045.9553001371476
484,1.02,2,3,2,63.7,58.0,6.28,6.24,3.99,156.35692800000004,3226.791725212348
485,1.01,2,6,2,63.7,58.0,6.32,6.36,4.04,162.38860800000003,4093.957524943335
486,1.0,2,6,3,63.2,57.0,6.36,6.39,4.03,163.780812,4962.419624679447
487,1.19,4,3,5,62.4,59.0,6.79,6.73,4.22,192.840074,7718.37112633084
488,1.54,4,3,4,62.1,62.0,7.38,7.31,4.56,246.00196799999995,11223.241591651142
489,0.57,5,4,6,61.7,56.0,5.3,5.33,3.28,92.65671999999999,2191.959223579483
490,0.91,5,4,3,62.1,57.0,6.2,6.23,3.86,149.09636,3973.742479683748
491,2.31,4,2,2,58.8,58.0,8.7,8.64,5.1,383.3567999999999,14909.512692004551
492,0.6,3,4,3,63.5,59.9,5.28,5.3,3.36,94.02624,1634.0612064152515
493,0.32,3,3,7,61.2,57.0,4.39,4.42,2.69,52.19622199999999,719.4528906738672
494,1.0,4,6,4,62.9,58.0,6.36,6.29,3.98,159.21751200000003,5860.057028277532
495,0.42,5,6,4,62.1,56.0,4.8,4.77,2.97,68.00112,1144.3359003706382
496,0.23,5,4,8,62.8,55.0,3.93,3.96,2.48,38.595744,511.39604647865434
497,0.23,2,7,6,61.8,65.0,3.9,3.93,2.42,37.091339999999995,472.17170614769003
498,0.5,5,4,3,61.7,57.0,5.06,5.08,3.13,80.456024,1219.1230557199328
499,1.02,2,3,2,58.6,64.0,6.32,6.26,3.68,145.592576,2874.880760443706
500,0.7,4,7,5,61.2,60.0,5.69,5.71,3.49,113.389751,3446.9068197870024
501,1.23,3,4,2,60.8,59.0,6.88,6.97,4.21,201.88465599999998,5604.549040535728
502,0.3,3,4,3,61.6,59.0,4.26,4.28,2.63,47.952264,458.8323426733618
503,1.53,3,3,3,63.4,55.0,7.3,7.34,4.64,248.62048,9360.131744917508
504,0.33,5,4,4,62.3,55.0,4.42,4.47,2.77,54.72799799999999,675.510848343991
505,0.57,5,7,5,61.1,57.0,5.33,5.37,3.27,93.594267,2378.291960833542
506,0.42,5,7,3,62.3,57.0,4.8,4.77,2.98,68.23007999999999,1053.7208980508713
507,0.41,5,4,3,62.2,56.0,4.77,4.75,2.96,67.0662,865.4297498287449
508,2.01,3,2,4,63.8,59.0,7.89,7.85,5.02,310.9212299999999,15065.099087414153
509,0.31,5,4,6,61.8,54.0,4.36,4.38,2.7,51.56136000000001,729.4439017087772
510,1.0,1,2,3,67.9,62.0,6.19,6.03,4.15,154.90165500000003,3433.746125631079
511,0.31,5,6,3,61.1,55.0,4.36,4.41,2.68,51.52996800000001,583.8744505256984
512,0.76,2,1,5,62.6,61.9,5.7,5.75,3.58,117.33449999999999,2102.251980506853
513,0.41,2,6,2,63.5,55.0,4.69,4.73,2.99,66.32926300000003,728.7504908786859
514,1.12,4,4,3,59.8,58.0,6.79,6.76,4.05,185.89661999999998,5902.550288224154
515,1.08,3,5,2,63.3,59.0,6.48,6.44,4.09,170.68060800000003,4511.169804047711
516,0.71,5,2,6,60.7,57.0,5.76,5.8,3.51,117.26208,2809.3757236866236
517,0.7,5,6,3,61.9,55.0,5.74,5.77,3.56,117.906488,2752.887235592738
518,0.9,4,1,6,62.5,61.0,6.15,6.08,3.82,142.83744000000002,3539.3136627749104
519,0.33,2,5,4,63.2,56.0,4.39,4.41,2.78,53.820522,658.9360321653342
520,2.45,5,5,2,62.0,55.0,8.67,8.64,5.36,401.511168,21108.23907617496
521,0.65,5,4,5,60.6,60.0,5.58,5.61,3.39,106.11988200000002,2624.2292504500224
522,1.0,3,7,2,63.7,55.0,6.32,6.37,4.04,162.643936,4358.778493845472
523,1.02,3,6,3,63.1,61.0,6.42,6.35,4.03,164.29101,5344.9236120038395
524,1.01,5,5,2,60.8,55.0,6.52,6.48,3.95,166.88592,4266.284086030427
525,0.8,2,4,3,63.9,57.0,5.84,5.81,3.72,126.22108800000001,2752.414182129991
526,0.42,5,6,4,62.0,55.0,4.82,4.8,2.98,68.94528,1158.8496030376973
527,0.44,4,5,2,62.8,60.0,4.86,4.82,3.04,71.21260800000002,857.583714120072
528,0.76,5,6,5,60.5,56.0,5.94,5.99,3.61,128.445966,4100.078309001612
529,0.3,3,7,5,63.5,55.0,4.24,4.29,2.71,49.29381600000001,708.753436052138
530,0.75,4,6,4,59.9,61.0,5.97,5.91,3.56,125.60641199999999,3565.016850589862
531,0.31,5,5,4,61.6,56.0,4.39,4.35,2.69,51.36958499999999,644.6016005450465
532,1.47,4,2,2,61.6,59.0,7.29,7.32,4.5,240.1326,6667.372996033622
533,1.12,4,2,5,59.6,58.0,6.82,6.77,4.05,186.99417,6258.976836902302
534,0.3,5,4,5,62.3,56.0,4.32,4.29,2.68,49.66790400000001,639.4296616936529
535,0.23,3,3,8,63.9,55.0,3.89,3.9,2.49,37.77579,446.0682354368303
536,0.71,3,3,3,63.1,56.0,5.62,5.69,3.57,114.160746,2108.53666683102
537,1.01,4,4,2,61.1,58.0,6.39,6.37,3.9,158.74676999999997,3701.913361859987
538,0.26,2,6,8,59.6,61.0,4.13,4.16,2.47,42.43657600000001,622.5437638827806
539,1.23,4,4,6,59.6,59.0,6.98,6.95,4.15,201.32065000000003,9664.413429527534
540,0.75,3,6,3,63.4,57.0,5.77,5.75,3.65,121.09787499999997,2900.586457560956
541,1.11,5,4,4,62.2,55.0,6.67,6.61,4.13,182.086331,6696.846503955632
542,0.55,3,1,4,62.9,54.0,5.23,5.29,3.31,91.576777,1136.3218825882257
543,0.91,4,4,5,62.2,58.0,6.22,6.12,3.85,146.55564,4902.031470568568
544,1.02,3,3,2,63.5,58.0,6.34,6.38,4.04,163.41476799999998,3544.697832962126
545,2.2,3,3,2,63.3,57.0,8.28,8.17,5.21,352.44399599999997,14646.769045958321
546,0.33,5,6,3,59.6,57.0,4.49,4.53,2.69,54.713793,646.7892318043432
547,0.3,4,7,3,62.5,59.0,4.26,4.22,2.65,47.63957999999999,553.3661115606982
548,1.0,1,3,2,69.5,55.0,6.17,6.1,4.26,160.33362,3267.003722712421
549,1.0,1,4,2,68.3,54.0,6.21,6.12,4.2,159.62184000000002,3461.746776895935
550,0.64,5,7,7,61.8,54.0,5.54,5.56,3.43,105.652232,3490.066184398985
551,1.05,3,6,2,62.2,59.0,6.44,6.51,4.03,168.955332,4536.853704980436
552,1.53,4,3,4,62.7,56.0,7.39,7.31,4.61,249.036349,11126.51955519498
553,0.42,5,6,4,60.9,57.0,4.85,4.87,2.96,69.91372,1175.2934329537961
554,0.59,3,4,3,59.3,58.0,5.45,5.51,3.25,97.59587499999999,1627.2747119088674
555,0.42,3,2,3,61.2,60.0,4.78,4.82,2.94,67.73642400000001,701.1725666258301
556,1.01,2,2,2,62.6,59.0,6.24,6.35,3.94,156.11856,2821.1857226625907
557,0.34,5,6,5,62.1,56.0,4.48,4.5,2.79,56.24640000000001,887.8067949239266
558,0.3,4,6,4,60.7,59.0,4.3,4.33,2.62,48.781780000000005,610.9283512652981
559,0.31,5,3,7,62.2,56.0,4.34,4.37,2.71,51.397318000000006,731.0139827683813
560,0.74,5,4,4,61.3,55.0,5.82,5.89,3.59,123.064482,3056.2194196852665
561,1.0,4,5,2,60.2,62.0,6.53,6.45,3.91,164.68333500000003,4202.489675613418
562,0.91,3,3,3,62.7,56.0,6.14,6.18,3.86,146.468472,3414.058820635492
563,0.4,5,3,8,61.9,55.0,4.76,4.77,2.95,66.98034,1243.3186406467516
564,0.6,3,7,4,63.1,54.0,5.41,5.33,3.39,97.751667,2258.8530059273667
565,0.82,5,6,2,62.6,55.0,5.94,5.98,3.73,132.49407600000004,2918.722154851966
566,1.0,4,6,5,61.4,58.0,6.44,6.42,3.95,163.31196,6659.521629703624
567,0.3,3,4,7,63.4,56.0,4.31,4.27,2.72,50.058063999999995,733.536875188256
568,0.72,4,6,3,59.5,59.0,5.87,5.83,3.48,119.092908,2784.1387564948245
569,0.72,4,1,3,62.0,58.0,5.74,5.77,3.57,118.23768599999998,1692.727188716077
570,1.0,5,2,3,59.8,57.0,6.44,6.5,3.87,161.9982,3800.275347605942
571,1.57,3,3,5,62.8,60.0,7.36,7.44,4.65,254.62656000000004,12672.767899525123
572,0.32,5,7,4,61.9,55.0,4.44,4.41,2.74,53.650296000000004,758.5294398029657
573,0.71,5,5,2,61.4,55.0,5.76,5.78,3.54,117.856512,2163.883976160204
574,0.31,3,3,5,61.4,61.0,4.33,4.36,2.67,50.406396,588.0207550049373
575,0.7,5,3,2,62.1,55.0,5.69,5.72,3.54,115.215672,1814.035429133765
576,1.29,3,1,2,63.5,57.0,6.89,6.87,4.37,206.850891,4108.884864007018
577,0.32,5,5,4,62.3,56.0,4.4,4.37,2.73,52.49244,677.8530420177152
578,0.32,4,4,5,62.8,59.0,4.37,4.33,2.73,51.657333,693.7015573382032
579,1.21,3,4,2,62.8,60.0,6.7,6.77,4.23,191.86857000000003,5267.297873582782
580,1.01,4,5,4,60.4,59.0,6.52,6.46,3.92,165.107264,5817.023832268651
581,0.3,4,6,4,59.2,59.0,4.37,4.41,2.6,50.10642000000001,622.1321751937816
582,0.83,5,3,2,62.3,54.0,6.04,6.07,3.77,138.218756,2560.410492441302
583,0.34,5,4,4,62.1,55.0,4.46,4.49,2.78,55.670612,700.0758356738419
584,0.89,3,2,4,63.1,55.0,6.09,6.17,3.87,145.416411,3407.870154724908
585,0.31,5,5,6,61.7,55.0,4.33,4.36,2.68,50.59518400000001,759.4713751509361
586,1.53,4,1,5,60.1,59.0,7.51,7.47,4.5,252.44865,9257.75311521053
587,0.7,4,5,4,59.4,61.0,5.83,5.79,3.45,116.457165,2920.354372057269
588,0.81,5,2,4,62.4,54.8,5.98,6.01,3.75,134.77425,3036.9229665635785
589,0.9,4,1,3,62.8,59.0,6.13,6.03,3.82,141.202098,2492.2862308201125
590,1.24,3,1,2,63.3,60.0,6.83,6.75,4.29,197.77972499999998,3848.626829639295
591,0.72,4,3,3,62.7,59.0,5.73,5.69,3.58,116.72124600000001,2290.422127927872
592,0.35,4,3,2,62.0,58.0,4.47,4.5,2.78,55.91969999999999,470.9415035364844
593,1.07,5,1,4,61.6,56.0,6.59,6.55,4.04,174.38458,4203.919847057927
594,1.19,3,3,3,60.8,59.0,6.84,6.87,4.17,195.951636,5935.918889425461
595,1.0,3,7,2,63.5,59.0,6.35,6.32,4.02,161.33064,4405.081084172375
596,0.43,4,5,3,61.3,60.0,4.86,4.83,2.97,69.71718600000001,982.6302850242047
